Quotazioni Immobiliari : Valori di Mercato - Semestre 2015/2 - elaborazione del 23-MAG-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;16;Autorimesse;NORMALE;P;400;490;L;1,9;2,4;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;13;Box;NORMALE;P;640;850;L;3,2;4,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;14;Posti auto coperti;NORMALE;P;450;570;L;2,2;3;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;15;Posti auto scoperti;NORMALE;P;315;420;L;1,7;2,1;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;1;Ville e Villini;NORMALE;P;1250;1450;L;4,4;5,3;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;5;Negozi;NORMALE;P;1400;1550;L;5,1;6,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;B;B1;BL00000786;6;Uffici;NORMALE;P;1150;1400;L;4,2;4,5;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;20;Abitazioni civili;NORMALE;P;1050;1200;L;3,7;4,5;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;21;Abitazioni di tipo economico;NORMALE;P;950;1150;L;4;4,5;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;16;Autorimesse;NORMALE;P;325;400;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;13;Box;NORMALE;P;540;640;L;2,6;3,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;14;Posti auto coperti;NORMALE;P;380;450;L;1,8;2,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;15;Posti auto scoperti;NORMALE;P;265;315;L;1,3;1,7;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;1;Ville e Villini;NORMALE;P;1150;1250;L;3,4;4,1;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;5;Negozi;NORMALE;P;1250;1450;L;5,4;6,3;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;6;Uffici;NORMALE;P;1000;1150;L;4;4,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;8;Capannoni industriali;NORMALE;P;460;570;L;4,1;5,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;D;D3;BL00002207;7;Capannoni tipici;NORMALE;P;350;495;L;3,5;4,5;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;20;Abitazioni civili;NORMALE;P;800;1100;L;3;3,6;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;21;Abitazioni di tipo economico;NORMALE;P;700;950;L;2,8;3,6;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;16;Autorimesse;NORMALE;P;245;305;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;13;Box;NORMALE;P;420;510;L;1,7;1,9;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;14;Posti auto coperti;NORMALE;P;295;355;L;1;1,3;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;15;Posti auto scoperti;NORMALE;P;215;255;L;,8;,9;L;
NORD-EST;VENETO;BL;5025039;D2BQ; ;G642;PIEVE DI CADORE;R;R1;BL00002206;1;Ville e Villini;NORMALE;P;920;1100;L;3;4;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;20;Abitazioni civili;NORMALE;P;850;1000;L;3,3;3,7;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;21;Abitazioni di tipo economico;NORMALE;P;650;800;L;2,9;3,7;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;16;Autorimesse;NORMALE;P;240;325;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;13;Box;NORMALE;P;410;550;L;1,8;2,3;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;14;Posti auto coperti;NORMALE;P;275;380;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;15;Posti auto scoperti;NORMALE;P;200;275;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;1;Ville e Villini;NORMALE;P;1100;1250;L;2,9;3,7;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;5;Negozi;NORMALE;P;1000;1150;L;4,3;5,4;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;6;Uffici;NORMALE;P;870;990;L;3,7;4,4;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;7;Capannoni tipici;NORMALE;P;320;395;L;3,1;3,5;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;B;B1;BL00000803;10;Laboratori;NORMALE;P;255;320;L;2,6;3,1;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;20;Abitazioni civili;NORMALE;P;650;900;L;2,2;2,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;16;Autorimesse;NORMALE;P;200;260;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;13;Box;NORMALE;P;325;440;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;14;Posti auto coperti;NORMALE;P;230;315;L;1,1;1,3;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;15;Posti auto scoperti;NORMALE;P;160;220;L;,8;,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;D;D1;BL00000804;1;Ville e Villini;NORMALE;P;800;990;L;2,2;2,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;20;Abitazioni civili;NORMALE;P;750;950;L;2,5;2,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;16;Autorimesse;NORMALE;P;220;315;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;13;Box;NORMALE;P;370;500;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;14;Posti auto coperti;NORMALE;P;250;355;L;1,1;1,3;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;15;Posti auto scoperti;NORMALE;P;190;250;L;,8;,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;1;Ville e Villini;NORMALE;P;850;1100;L;2,5;3,3;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;E;E1;BL00000805;5;Negozi;NORMALE;P;890;1000;L;3,7;4,6;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;20;Abitazioni civili;NORMALE;P;650;870;L;2,2;2,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;16;Autorimesse;NORMALE;P;200;260;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;13;Box;NORMALE;P;325;440;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;14;Posti auto coperti;NORMALE;P;230;315;L;1,1;1,3;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;15;Posti auto scoperti;NORMALE;P;160;220;L;,8;,9;L;
NORD-EST;VENETO;BL;5025041;D2BR; ;H092;PUOS D`ALPAGO;R;R1;BL00002201;1;Ville e Villini;NORMALE;P;800;990;L;2,2;2,9;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;20;Abitazioni civili;NORMALE;P;750;950;L;2,9;3,5;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;21;Abitazioni di tipo economico;NORMALE;P;650;800;L;2,6;2,9;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;16;Autorimesse;NORMALE;P;225;275;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;13;Box;NORMALE;P;380;480;L;2,1;2,6;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;14;Posti auto coperti;NORMALE;P;255;345;L;1,5;1,9;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;15;Posti auto scoperti;NORMALE;P;195;235;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;1;Ville e Villini;NORMALE;P;900;1150;L;2,9;3,5;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;5;Negozi;NORMALE;P;780;870;L;2;2,3;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;B;B1;BL00000835;6;Uffici;NORMALE;P;630;830;L;2,4;2,8;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;20;Abitazioni civili;NORMALE;P;700;870;L;2,6;3,5;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;16;Autorimesse;NORMALE;P;225;275;L;1,2;1,6;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;13;Box;NORMALE;P;380;480;L;1,9;2,6;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;14;Posti auto coperti;NORMALE;P;255;345;L;1,4;1,9;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;15;Posti auto scoperti;NORMALE;P;195;235;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;1;Ville e Villini;NORMALE;P;750;970;L;2,6;3,5;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;E;E1;BL00000837;5;Negozi;NORMALE;P;700;780;L;1,8;2,3;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;20;Abitazioni civili;NORMALE;P;550;720;L;2,2;3,3;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;16;Autorimesse;NORMALE;P;205;245;L;,9;1,2;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;13;Box;NORMALE;P;345;410;L;1,5;2,1;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;14;Posti auto coperti;NORMALE;P;235;275;L;1;1,4;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;15;Posti auto scoperti;NORMALE;P;175;205;L;,7;1;L;
NORD-EST;VENETO;BL;5025043;D2BT; ;H327;RIVAMONTE AGORDINO;R;R1;BL00002143;1;Ville e Villini;NORMALE;P;700;890;L;2,2;3,3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;20;Abitazioni civili;NORMALE;P;1400;1600;L;3,6;3,9;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;21;Abitazioni di tipo economico;NORMALE;P;1150;1350;L;3;3,4;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;16;Autorimesse;NORMALE;P;330;390;L;1,5;1,8;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;13;Box;NORMALE;P;560;650;L;2,6;3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;14;Posti auto coperti;NORMALE;P;390;460;L;1,8;2;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;15;Posti auto scoperti;NORMALE;P;280;330;L;1,3;1,4;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;1;Ville e Villini;NORMALE;P;1400;1600;L;3,6;3,9;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;5;Negozi;NORMALE;P;1150;1350;L;2,7;3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;B;B1;BL00000851;6;Uffici;NORMALE;P;980;1200;L;3,4;3,6;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;20;Abitazioni civili;NORMALE;P;1300;1500;L;3,4;4,3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;16;Autorimesse;NORMALE;P;300;350;L;1,4;1,8;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;13;Box;NORMALE;P;495;590;L;2,2;3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;14;Posti auto coperti;NORMALE;P;340;420;L;1,6;2;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;15;Posti auto scoperti;NORMALE;P;245;300;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;E;E1;BL00000853;1;Ville e Villini;NORMALE;P;1300;1500;L;3,4;4,3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;20;Abitazioni civili;NORMALE;P;1100;1300;L;3;3,9;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;16;Autorimesse;NORMALE;P;265;330;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;13;Box;NORMALE;P;460;560;L;2;2,6;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;14;Posti auto coperti;NORMALE;P;320;390;L;1,4;1,8;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;15;Posti auto scoperti;NORMALE;P;225;280;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025044;D2BU; ;H379;ROCCA PIETORE;R;R1;BL00002142;1;Ville e Villini;NORMALE;P;1100;1300;L;3;3,9;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;20;Abitazioni civili;NORMALE;P;750;900;L;2,3;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;21;Abitazioni di tipo economico;NORMALE;P;650;750;L;2,2;2,8;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;16;Autorimesse;NORMALE;P;210;270;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;13;Box;NORMALE;P;350;460;L;2;2,8;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;14;Posti auto coperti;NORMALE;P;240;340;L;1,4;2;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;15;Posti auto scoperti;NORMALE;P;170;230;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;1;Ville e Villini;NORMALE;P;910;1050;L;2,7;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;5;Negozi;NORMALE;P;820;910;L;2,5;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;B;B1;BL00000867;6;Uffici;NORMALE;P;710;750;L;3;3,5;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;20;Abitazioni civili;NORMALE;P;700;850;L;2;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;16;Autorimesse;NORMALE;P;210;270;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;13;Box;NORMALE;P;350;460;L;2;2,8;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;14;Posti auto coperti;NORMALE;P;240;340;L;1,4;2;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;15;Posti auto scoperti;NORMALE;P;170;230;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;1;Ville e Villini;NORMALE;P;830;970;L;2,4;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;5;Negozi;NORMALE;P;710;850;L;2,3;2,7;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;E;E1;BL00000869;8;Capannoni industriali;NORMALE;P;285;405;L;1,9;2,8;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;20;Abitazioni civili;NORMALE;P;530;750;L;2;3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;16;Autorimesse;NORMALE;P;190;250;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;13;Box;NORMALE;P;300;410;L;1,7;2,4;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;14;Posti auto coperti;NORMALE;P;220;280;L;1,3;1,7;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;15;Posti auto scoperti;NORMALE;P;160;210;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025045;D2BV; ;H938;SAN GREGORIO NELLE ALPI;R;R1;BL00002240;1;Ville e Villini;NORMALE;P;690;850;L;2;3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;20;Abitazioni civili;NORMALE;P;980;1200;L;2,5;3,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;21;Abitazioni di tipo economico;NORMALE;P;850;1150;L;2,5;2,9;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;16;Autorimesse;NORMALE;P;220;290;L;1;1,3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;13;Box;NORMALE;P;370;480;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;14;Posti auto coperti;NORMALE;P;260;340;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;15;Posti auto scoperti;NORMALE;P;190;240;L;,9;1,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;1;Ville e Villini;NORMALE;P;980;1200;L;2,5;3,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;5;Negozi;NORMALE;P;890;1150;L;3,5;4,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;6;Uffici;NORMALE;P;770;1050;L;2,3;2,9;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;7;Capannoni tipici;NORMALE;P;255;320;L;2,2;2,9;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;B;B1;BL00000883;10;Laboratori;NORMALE;P;220;255;L;1,9;2,2;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;20;Abitazioni civili;NORMALE;P;700;930;L;2;2,5;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;21;Abitazioni di tipo economico;NORMALE;P;730;930;L;2;2,5;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;16;Autorimesse;NORMALE;P;190;240;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;13;Box;NORMALE;P;310;400;L;1,3;1,9;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;14;Posti auto coperti;NORMALE;P;220;280;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;15;Posti auto scoperti;NORMALE;P;150;200;L;,7;1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;E;E1;BL00000885;1;Ville e Villini;NORMALE;P;840;980;L;1,7;2,4;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;20;Abitazioni civili;NORMALE;P;570;740;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;21;Abitazioni di tipo economico;NORMALE;P;500;700;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;16;Autorimesse;NORMALE;P;130;190;L;,7;1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;13;Box;NORMALE;P;230;340;L;1,1;1,6;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;14;Posti auto coperti;NORMALE;P;170;240;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;15;Posti auto scoperti;NORMALE;P;110;160;L;,6;,8;L;
NORD-EST;VENETO;BL;5025046;D2BW; ;I063;SAN NICOLO` DI COMELICO;R;R1;BL00002148;1;Ville e Villini;NORMALE;P;650;830;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;20;Abitazioni civili;NORMALE;P;1150;1300;L;3,4;3,7;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;21;Abitazioni di tipo economico;NORMALE;P;1000;1200;L;2,9;4;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;16;Autorimesse;NORMALE;P;220;290;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;13;Box;NORMALE;P;370;480;L;1,7;2,3;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;14;Posti auto coperti;NORMALE;P;260;340;L;1,2;1,6;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;15;Posti auto scoperti;NORMALE;P;190;240;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;1;Ville e Villini;NORMALE;P;1150;1300;L;3,4;4;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;5;Negozi;NORMALE;P;1150;1450;L;4,6;5,3;L;
NORD-EST;VENETO;BL;5025047;D2BX; ;I088;SAN PIETRO DI CADORE;B;B1;BL00000899;6;Uffici;NORMALE;P;890;1200;L;2,6;3,3;L;
